Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date,Daily Average
Sistema,Sistema,37.36868,37.36868,37.36868,37.36868,37.36868,38.82668,38.82768,38.82768,69.73568,69.73568,69.73568,69.73568,69.73568,69.73568,69.73568,69.73568,69.73568,69.73568,69.73568,83.73568,83.73568,69.73568,63.73568,38.82668,5/18/2011,58.757805
Sistema,Sistema,37.36868,37.36868,37.36868,37.36868,37.36868,38.82668,38.82768,38.82768,69.73568,69.73568,69.73568,69.73568,69.73568,69.73568,69.73568,69.73568,69.73568,69.73568,69.73568,83.73568,83.73568,69.73568,63.73568,38.82668,5/18/2011,58.757805
Sistema,Sistema,38.22934,38.22934,38.22934,38.22934,38.22934,38.23034,38.93834,63.13834,73.13834,73.13834,73.13834,73.13834,73.13834,73.13834,73.13834,73.13834,73.13834,73.13834,87.13834,87.13834,73.13834,73.13834,63.13834,38.23034,5/19/2011,61.864965
Sistema,Sistema,38.22934,38.22934,38.22934,38.22934,38.22934,38.23034,38.93834,63.13834,73.13834,73.13834,73.13834,73.13834,73.13834,73.13834,73.13834,73.13834,73.13834,73.13834,87.13834,87.13834,73.13834,73.13834,63.13834,38.23034,5/19/2011,61.864965
Sistema,Sistema,36.93997,36.73997,36.93997,36.93997,37.03097,37.03097,37.03197,96.93997,61.93997,71.93997,71.93997,71.93997,71.93997,71.93997,71.93997,71.93997,71.93997,71.93997,85.93997,85.93997,71.93997,71.93997,61.93997,37.03097,5/20/2011,61.65517833
Sistema,Sistema,36.93997,36.73997,36.93997,36.93997,37.03097,37.03097,37.03197,96.93997,61.93997,71.93997,71.93997,71.93997,71.93997,71.93997,71.93997,71.93997,71.93997,71.93997,85.93997,85.93997,71.93997,71.93997,61.93997,37.03097,5/20/2011,61.65517833
Sistema,Sistema,37.42807,37.42807,37.42807,37.42807,37.42807,37.42807,37.42907,51.86007,61.86007,66.86007,71.86007,71.86007,71.86007,71.86007,66.86007,66.86007,61.86007,66.86007,71.86007,71.86007,71.86007,71.86007,61.86007,51.86007,5/21/2011,58.067445
Sistema,Sistema,37.42807,37.42807,37.42807,37.42807,37.42807,37.42807,37.42907,51.86007,61.86007,66.86007,71.86007,71.86007,71.86007,71.86007,66.86007,66.86007,61.86007,66.86007,71.86007,71.86007,71.86007,71.86007,61.86007,51.86007,5/21/2011,58.067445
Sistema,Sistema,39.55618,39.55618,39.55518,39.55518,39.55518,39.55518,39.55618,39.55618,39.55618,39.55718,39.55718,53.98818,53.98818,53.98818,39.55718,39.55718,39.55718,39.55718,63.98818,73.98818,73.98818,63.98818,53.98818,39.55618,5/22/2011,46.86693
Sistema,Sistema,39.55618,39.55618,39.55518,39.55518,39.55518,39.55518,39.55618,39.55618,39.55618,39.55718,39.55718,53.98818,53.98818,53.98818,39.55718,39.55718,39.55718,39.55718,63.98818,73.98818,73.98818,63.98818,53.98818,39.55618,5/22/2011,46.86693
Sistema,Sistema,38.26102,38.26102,38.26102,37.47202,37.47202,38.26002,38.26102,38.26102,62.69202,72.69202,72.69202,72.69202,72.69202,72.69202,72.69202,72.69202,72.69202,72.69202,72.69202,86.69202,72.69202,72.69202,62.69202,38.26002,5/23/2011,59.46456167
Sistema,Sistema,38.26102,38.26102,38.26102,37.47202,37.47202,38.26002,38.26102,38.26102,62.69202,72.69202,72.69202,72.69202,72.69202,72.69202,72.69202,72.69202,72.69202,72.69202,72.69202,86.69202,72.69202,72.69202,62.69202,38.26002,5/23/2011,59.46456167
Sistema,Sistema,35.11356,35.11356,35.11356,35.11356,37.15956,38.04756,38.04756,38.04756,38.04856,62.47956,77.47956,77.47956,77.47956,77.47956,77.47956,77.47956,77.47956,77.47956,77.47956,82.47956,77.47956,77.47956,38.04856,38.04656,5/24/2011,58.463935
Sistema,Sistema,35.11356,35.11356,35.11356,35.11356,37.15956,38.04756,38.04756,38.04756,38.04856,62.47956,77.47956,77.47956,77.47956,77.47956,77.47956,77.47956,77.47956,77.47956,77.47956,82.47956,77.47956,77.47956,38.04856,38.04656,5/24/2011,58.463935
Sistema,Sistema,35.94608,35.94608,35.94508,35.94508,35.94608,37.89208,38.87908,38.88008,38.88008,63.31208,63.31208,78.31208,78.31208,63.31208,63.31208,63.31208,63.31208,38.88108,78.31208,78.31208,78.31208,63.31208,38.88008,37.89208,5/25/2011,53.52741333
Sistema,Sistema,35.94608,35.94608,35.94508,35.94508,35.94608,37.89208,38.87908,38.88008,38.88008,63.31208,63.31208,78.31208,78.31208,63.31208,63.31208,63.31208,63.31208,38.88108,78.31208,78.31208,78.31208,63.31208,38.88008,37.89208,5/25/2011,53.52741333
Sistema,Sistema,34.41648,34.41648,34.41648,34.41648,34.41648,34.41648,37.35048,37.35148,37.35248,61.78348,80.78348,80.78348,80.78348,80.78348,80.78348,80.78348,80.78348,61.78348,80.78348,80.78348,80.78348,80.78348,37.35048,34.41648,5/26/2011,58.43773
Sistema,Sistema,34.41648,34.41648,34.41648,34.41648,34.41648,34.41648,37.35048,37.35148,37.35248,61.78348,80.78348,80.78348,80.78348,80.78348,80.78348,80.78348,80.78348,61.78348,80.78348,80.78348,80.78348,80.78348,37.35048,34.41648,5/26/2011,58.43773
Sistema,Sistema,39.13807,39.13807,36.30407,36.30407,39.13807,39.14007,58.57107,58.57107,58.57107,63.57107,63.57107,82.57107,63.57107,63.57107,63.57107,63.57107,63.57107,63.57107,82.57107,82.57107,82.57107,82.57107,58.57107,58.57107,5/27/2011,60.14340333
Sistema,Sistema,39.13807,39.13807,36.30407,36.30407,39.13807,39.14007,58.57107,58.57107,58.57107,63.57107,63.57107,82.57107,63.57107,63.57107,63.57107,63.57107,63.57107,63.57107,82.57107,82.57107,82.57107,82.57107,58.57107,58.57107,5/27/2011,60.14340333
Sistema,Sistema,34.7223,34.7223,34.7223,34.7223,34.7223,34.7223,34.7223,37.4053,37.4063,37.4073,81.0893,37.4073,37.4073,37.4063,37.4063,37.4053,37.4053,37.4053,62.0893,81.0893,62.0893,62.0893,37.4053,34.7223,5/28/2011,43.237175
Sistema,Sistema,34.7223,34.7223,34.7223,34.7223,34.7223,34.7223,34.7223,37.4053,37.4063,37.4073,81.0893,37.4073,37.4073,37.4063,37.4063,37.4053,37.4053,37.4053,62.0893,81.0893,62.0893,62.0893,37.4053,34.7223,5/28/2011,43.237175
Sistema,Sistema,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,37.61268,37.61268,34.92968,34.92968,34.92968,34.92968,62.29668,62.29668,62.29668,37.61468,37.61368,34.92968,5/29/2011,38.79784667
Sistema,Sistema,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,34.92968,37.61268,37.61268,34.92968,34.92968,34.92968,34.92968,62.29668,62.29668,62.29668,37.61468,37.61368,34.92968,5/29/2011,38.79784667
Sistema,Sistema,40.62485,40.62485,40.62485,37.94385,40.62485,40.62585,40.62685,65.30885,70.30885,70.30885,84.30885,84.30885,70.30885,70.30885,84.30885,84.30885,70.30885,70.30885,84.30885,84.30885,84.30885,84.30885,70.30885,40.62685,5/30/2011,64.76101667
Sistema,Sistema,40.62485,40.62485,40.62485,37.94385,40.62485,40.62585,40.62685,65.30885,70.30885,70.30885,84.30885,84.30885,70.30885,70.30885,84.30885,84.30885,70.30885,70.30885,84.30885,84.30885,84.30885,84.30885,70.30885,40.62685,5/30/2011,64.76101667
Sistema,Sistema,37.95369,37.95369,37.95369,37.95369,37.95369,37.95369,37.95369,38.05369,40.63669,40.63669,40.63869,40.63869,40.63769,40.63769,40.63769,40.63769,40.63769,40.63769,75.32069,125.32069,125.32069,40.63769,38.05369,37.95369,5/31/2011,48.02973167
Sistema,Sistema,37.95369,37.95369,37.95369,37.95369,37.95369,37.95369,37.95369,38.05369,40.63669,40.63669,40.63869,40.63869,40.63769,40.63769,40.63769,40.63769,40.63769,40.63769,75.32069,125.32069,125.32069,40.63769,38.05369,37.95369,5/31/2011,48.02973167
Sistema,Sistema,37.28893,37.28893,37.28893,37.28893,37.28893,37.76393,37.76393,37.76493,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,70.98893,70.98893,70.98893,68.98893,37.76593,37.76393,6/1/2011,56.12968
Sistema,Sistema,37.28893,37.28893,37.28893,37.28893,37.28893,37.76393,37.76393,37.76493,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,70.98893,70.98893,70.98893,68.98893,37.76593,37.76393,6/1/2011,56.12968
Sistema,Sistema,37.79418,37.79418,37.79418,37.79418,37.79418,37.79618,62.01918,62.01918,67.01918,69.01918,69.01918,69.01918,69.01918,69.01918,69.01918,69.01918,69.01918,69.01918,69.91918,71.01918,69.01918,69.01918,67.01918,37.79618,6/2/2011,59.28288833
Sistema,Sistema,37.79418,37.79418,37.79418,37.79418,37.79418,37.79618,62.01918,62.01918,67.01918,69.01918,69.01918,69.01918,69.01918,69.01918,69.01918,69.01918,69.01918,69.01918,69.91918,71.01918,69.01918,69.01918,67.01918,37.79618,6/2/2011,59.28288833
Sistema,Sistema,34.27082,36.85382,34.17082,34.17082,34.27082,36.85282,36.85282,36.85382,36.85482,61.07782,61.07782,68.07782,61.07782,61.07782,61.07782,68.07782,61.07782,61.07782,68.07782,68.07782,68.07782,61.07782,36.85482,36.85282,6/3/2011,50.99461167
Sistema,Sistema,34.27082,36.85382,34.17082,34.17082,34.27082,36.85282,36.85282,36.85382,36.85482,61.07782,61.07782,68.07782,61.07782,61.07782,61.07782,68.07782,61.07782,61.07782,68.07782,68.07782,68.07782,61.07782,36.85482,36.85282,6/3/2011,50.99461167
Sistema,Sistema,33.51654,33.51654,33.51654,33.51654,33.51654,33.51654,33.51654,33.51654,36.31354,36.31454,36.31454,36.31554,36.31554,36.31454,36.31354,36.31354,36.31354,36.31354,67.42354,67.42354,67.42354,36.31554,36.31354,33.51654,6/4/2011,39.15379
Sistema,Sistema,33.51654,33.51654,33.51654,33.51654,33.51654,33.51654,33.51654,33.51654,36.31354,36.31454,36.31454,36.31554,36.31554,36.31454,36.31354,36.31354,36.31354,36.31354,67.42354,67.42354,67.42354,36.31554,36.31354,33.51654,6/4/2011,39.15379
Sistema,Sistema,34.10905,34.10905,34.10905,34.10905,34.10905,34.10905,34.10905,34.10905,34.10905,34.10905,34.10905,36.90605,36.90605,36.90605,36.90605,34.10905,34.10905,34.10905,36.90805,68.01605,68.01605,36.90705,36.90605,34.10905,6/5/2011,37.75055
Sistema,Sistema,34.10905,34.10905,34.10905,34.10905,34.10905,34.10905,34.10905,34.10905,34.10905,34.10905,34.10905,36.90605,36.90605,36.90605,36.90605,34.10905,34.10905,34.10905,36.90805,68.01605,68.01605,36.90705,36.90605,34.10905,6/5/2011,37.75055
Sistema,Sistema,33.2911,33.2911,33.2911,33.2911,33.2911,33.2911,33.2911,33.2911,33.2911,36.0881,36.0891,67.1981,67.1981,67.1981,36.0891,36.0891,36.0891,110.1981,67.1981,100.1981,100.1981,67.1981,36.0901,36.0881,6/6/2011,49.95114167
Sistema,Sistema,33.2911,33.2911,33.2911,33.2911,33.2911,33.2911,33.2911,33.2911,33.2911,36.0881,36.0891,67.1981,67.1981,67.1981,36.0891,36.0891,36.0891,110.1981,67.1981,100.1981,100.1981,67.1981,36.0901,36.0881,6/6/2011,49.95114167
Sistema,Sistema,34.34249,34.34249,34.34249,34.34249,34.34249,37.13249,111.24249,61.24249,68.24249,68.24249,68.24249,68.24249,68.24249,68.24249,68.24249,68.24249,68.24249,68.24249,101.24249,155.79149,101.24249,68.24249,61.24249,37.13249,6/7/2011,66.19369833
Sistema,Sistema,34.34249,34.34249,34.34249,34.34249,34.34249,37.13249,111.24249,61.24249,68.24249,68.24249,68.24249,68.24249,68.24249,68.24249,68.24249,68.24249,68.24249,68.24249,101.24249,155.79149,101.24249,68.24249,61.24249,37.13249,6/7/2011,66.19369833
Sistema,Sistema,36.9273,36.9273,36.9273,36.9273,36.9273,96.8343,61.8343,68.8343,68.8343,68.8343,68.8343,96.8343,68.8343,68.8343,96.8343,96.8343,68.8343,68.8343,101.8343,123.3833,101.8343,96.8343,68.8343,37.7253,6/8/2011,71.45534167
Sistema,Sistema,36.9273,36.9273,36.9273,36.9273,36.9273,96.8343,61.8343,68.8343,68.8343,68.8343,68.8343,96.8343,68.8343,68.8343,96.8343,96.8343,68.8343,68.8343,101.8343,123.3833,101.8343,96.8343,68.8343,37.7253,6/8/2011,71.45534167
Sistema,Sistema,35.85435,35.85435,35.85435,35.85435,35.85435,38.65135,38.65235,72.76035,72.76035,72.76035,92.76035,92.76035,72.76035,92.76035,92.76035,92.76035,92.76035,72.76035,92.76035,157.30935,117.76035,72.76035,72.76035,38.65235,6/9/2011,72.03926667
Sistema,Sistema,35.85435,35.85435,35.85435,35.85435,35.85435,38.65135,38.65235,72.76035,72.76035,72.76035,92.76035,92.76035,72.76035,92.76035,92.76035,92.76035,92.76035,72.76035,92.76035,157.30935,117.76035,72.76035,72.76035,38.65235,6/9/2011,72.03926667
Sistema,Sistema,35.29733,35.29733,35.29733,35.29733,35.29733,38.09533,38.09433,38.09533,67.20433,67.20433,86.20433,86.20433,86.20433,86.20433,86.20433,86.20433,86.20433,67.20433,86.20433,122.80833,86.20433,86.20433,67.20433,38.09433,6/10/2011,65.938955
Sistema,Sistema,35.29733,35.29733,35.29733,35.29733,35.29733,38.09533,38.09433,38.09533,67.20433,67.20433,86.20433,86.20433,86.20433,86.20433,86.20433,86.20433,86.20433,67.20433,86.20433,122.80833,86.20433,86.20433,67.20433,38.09433,6/10/2011,65.938955
Sistema,Sistema,37.9177,37.9177,37.9177,37.9177,37.9177,37.9177,38.9177,50.9177,65.9177,70.9177,84.9177,84.9177,84.9177,70.9177,70.9177,65.9177,65.9177,65.9177,84.9177,84.9177,84.9177,84.9177,65.9177,50.9177,6/11/2011,62.70936667
Sistema,Sistema,37.9177,37.9177,37.9177,37.9177,37.9177,37.9177,38.9177,50.9177,65.9177,70.9177,84.9177,84.9177,84.9177,70.9177,70.9177,65.9177,65.9177,65.9177,84.9177,84.9177,84.9177,84.9177,65.9177,50.9177,6/11/2011,62.70936667
Sistema,Sistema,60.94277,50.94277,50.94277,50.94277,50.94277,41.94277,41.94277,50.94277,60.94277,60.94277,60.94277,60.94277,60.94277,60.94277,60.94277,60.94277,60.94277,60.94277,70.94277,86.44277,86.44277,70.94277,65.94277,60.94277,6/12/2011,60.44277
Sistema,Sistema,60.94277,50.94277,50.94277,50.94277,50.94277,41.94277,41.94277,50.94277,60.94277,60.94277,60.94277,60.94277,60.94277,60.94277,60.94277,60.94277,60.94277,60.94277,70.94277,86.44277,86.44277,70.94277,65.94277,60.94277,6/12/2011,60.44277
Sistema,Sistema,43.05822,43.05822,43.05822,43.05822,43.05822,56.55822,61.55822,151.55822,85.55822,85.55822,85.55822,85.55822,85.55822,85.55822,85.55822,85.55822,85.55822,85.55822,85.55822,171.03122,85.55822,85.55822,62.55822,56.55822,6/13/2011,78.64042833
Sistema,Sistema,43.05822,43.05822,43.05822,43.05822,43.05822,56.55822,61.55822,151.55822,85.55822,85.55822,85.55822,85.55822,85.55822,85.55822,85.55822,85.55822,85.55822,85.55822,85.55822,171.03122,85.55822,85.55822,62.55822,56.55822,6/13/2011,78.64042833
Sistema,Sistema,56.43509,42.93509,42.93509,42.93509,42.93509,62.43509,71.43509,81.43509,85.43509,85.43509,91.43509,85.43509,85.43509,85.43509,85.43509,85.43509,85.43509,85.43509,85.43509,91.43509,85.43509,85.43509,81.43509,62.43509,6/14/2011,74.81009
Sistema,Sistema,56.43509,42.93509,42.93509,42.93509,42.93509,62.43509,71.43509,81.43509,85.43509,85.43509,91.43509,85.43509,85.43509,85.43509,85.43509,85.43509,85.43509,85.43509,85.43509,91.43509,85.43509,85.43509,81.43509,62.43509,6/14/2011,74.81009
Sistema,Sistema,37.103,37.103,37.103,37.103,37.103,70.353,70.353,81.353,85.353,85.353,86.353,86.353,86.353,85.353,85.353,86.353,85.353,85.353,86.353,86.353,85.353,85.353,81.353,37.103,6/15/2011,71.95716667
Sistema,Sistema,37.103,37.103,37.103,37.103,37.103,70.353,70.353,81.353,85.353,85.353,86.353,86.353,86.353,85.353,85.353,86.353,85.353,85.353,86.353,86.353,85.353,85.353,81.353,37.103,6/15/2011,71.95716667
Sistema,Sistema,51.50102,51.50102,51.50102,51.50102,51.50102,60.50102,60.50102,80.50102,86.50102,85.50102,85.50102,85.50102,85.50102,85.50102,85.50102,85.50102,85.50102,85.50102,86.50102,91.50102,86.50102,85.50102,81.50102,80.50102,6/16/2011,76.12602
Sistema,Sistema,51.50102,51.50102,51.50102,51.50102,51.50102,60.50102,60.50102,80.50102,86.50102,85.50102,85.50102,85.50102,85.50102,85.50102,85.50102,85.50102,85.50102,85.50102,86.50102,91.50102,86.50102,85.50102,81.50102,80.50102,6/16/2011,76.12602
Sistema,Sistema,50.73608,50.73608,50.73608,50.73608,50.73608,57.73608,57.73608,75.73608,80.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,81.73608,75.73608,6/17/2011,74.36108
Sistema,Sistema,50.73608,50.73608,50.73608,50.73608,50.73608,57.73608,57.73608,75.73608,80.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,84.73608,81.73608,75.73608,6/17/2011,74.36108
Sistema,Sistema,50.62684,50.62684,50.62684,50.62684,50.62684,50.62684,50.62684,50.62684,65.62684,65.62684,65.62684,81.62684,65.62684,65.62684,65.62684,65.62684,65.62684,65.62684,80.62684,85.62684,80.62684,65.62684,65.62684,50.62684,6/18/2011,62.75184
Sistema,Sistema,50.62684,50.62684,50.62684,50.62684,50.62684,50.62684,50.62684,50.62684,65.62684,65.62684,65.62684,81.62684,65.62684,65.62684,65.62684,65.62684,65.62684,65.62684,80.62684,85.62684,80.62684,65.62684,65.62684,50.62684,6/18/2011,62.75184
Sistema,Sistema,36.87092,36.87092,34.78192,34.78192,34.78192,34.78192,34.78192,34.78192,36.87092,36.87292,36.87292,36.87292,36.87292,36.87292,36.87292,36.87192,36.87192,36.87292,61.68892,66.68892,66.68892,66.68892,36.87292,36.87192,6/19/2011,41.110795
Sistema,Sistema,36.87092,36.87092,34.78192,34.78192,34.78192,34.78192,34.78192,34.78192,36.87092,36.87292,36.87292,36.87292,36.87292,36.87292,36.87292,36.87192,36.87192,36.87292,61.68892,66.68892,66.68892,66.68892,36.87292,36.87192,6/19/2011,41.110795
Sistema,Sistema,42.23117,42.23117,42.23117,42.23117,42.23117,42.23117,43.23117,61.23117,70.23117,70.23117,70.23117,70.23117,70.23117,70.23117,70.23117,70.23117,70.23117,70.23117,70.23117,82.23117,70.23117,70.23117,61.23117,43.23117,6/20/2011,60.73117
Sistema,Sistema,42.23117,42.23117,42.23117,42.23117,42.23117,42.23117,43.23117,61.23117,70.23117,70.23117,70.23117,70.23117,70.23117,70.23117,70.23117,70.23117,70.23117,70.23117,70.23117,82.23117,70.23117,70.23117,61.23117,43.23117,6/20/2011,60.73117
Sistema,Sistema,45.95496,45.95496,45.95496,45.95496,45.95496,45.95496,48.95496,61.95496,73.45496,73.45496,73.45496,73.45496,73.45496,73.45496,73.45496,73.45496,73.45496,73.45496,73.45496,82.95496,73.45496,73.45496,73.45496,48.95496,6/21/2011,64.45496
Sistema,Sistema,45.95496,45.95496,45.95496,45.95496,45.95496,45.95496,48.95496,61.95496,73.45496,73.45496,73.45496,73.45496,73.45496,73.45496,73.45496,73.45496,73.45496,73.45496,73.45496,82.95496,73.45496,73.45496,73.45496,48.95496,6/21/2011,64.45496
Sistema,Sistema,52.46698,52.46698,52.46698,52.46698,52.46698,56.46698,71.46698,71.46698,79.46698,79.46698,79.46698,79.46698,79.46698,79.46698,79.46698,79.46698,79.46698,79.46698,79.46698,101.46698,79.46698,79.46698,71.46698,71.46698,6/22/2011,72.46698
Sistema,Sistema,52.46698,52.46698,52.46698,52.46698,52.46698,56.46698,71.46698,71.46698,79.46698,79.46698,79.46698,79.46698,79.46698,79.46698,79.46698,79.46698,79.46698,79.46698,79.46698,101.46698,79.46698,79.46698,71.46698,71.46698,6/22/2011,72.46698
Sistema,Sistema,51.30319,51.30319,51.30319,51.30319,51.30319,55.30319,55.30319,66.30319,68.30319,68.30319,80.80319,80.80319,80.80319,80.80319,80.80319,68.30319,68.30319,68.30319,80.80319,87.30319,80.80319,80.80319,68.30319,55.30319,6/23/2011,68.01152333
Sistema,Sistema,51.30319,51.30319,51.30319,51.30319,51.30319,55.30319,55.30319,66.30319,68.30319,68.30319,80.80319,80.80319,80.80319,80.80319,80.80319,68.30319,68.30319,68.30319,80.80319,87.30319,80.80319,80.80319,68.30319,55.30319,6/23/2011,68.01152333
Sistema,Sistema,40.11903,40.11903,40.11903,40.11903,40.11903,50.11903,50.11903,50.11903,68.11903,67.11903,68.11903,68.11903,67.11903,67.11903,68.11903,68.11903,67.11903,67.11903,87.11903,118.11903,87.11903,67.11903,50.11903,50.11903,6/24/2011,61.95236333
Sistema,Sistema,40.11903,40.11903,40.11903,40.11903,40.11903,50.11903,50.11903,50.11903,68.11903,67.11903,68.11903,68.11903,67.11903,67.11903,68.11903,68.11903,67.11903,67.11903,87.11903,118.11903,87.11903,67.11903,50.11903,50.11903,6/24/2011,61.95236333
Sistema,Sistema,37.55234,35.25534,35.25534,35.25534,35.25534,35.25534,37.55234,37.55334,69.16134,68.16134,68.16134,68.16134,68.16134,68.16134,68.16134,69.16134,51.06134,69.16134,68.16134,69.16134,68.16134,68.16134,51.06134,37.55334,6/25/2011,54.94617333
Sistema,Sistema,37.55234,35.25534,35.25534,35.25534,35.25534,35.25534,37.55234,37.55334,69.16134,68.16134,68.16134,68.16134,68.16134,68.16134,68.16134,69.16134,51.06134,69.16134,68.16134,69.16134,68.16134,68.16134,51.06134,37.55334,6/25/2011,54.94617333
Sistema,Sistema,41.56384,38.05584,38.05584,38.05584,38.05584,38.05584,38.05584,38.05584,41.56384,42.56384,42.56384,42.56384,42.56384,42.56384,41.56384,41.56384,42.56384,42.56384,50.66384,68.66384,68.66384,50.66384,42.56384,42.56384,6/26/2011,43.93234
Sistema,Sistema,41.56384,38.05584,38.05584,38.05584,38.05584,38.05584,38.05584,38.05584,41.56384,42.56384,42.56384,42.56384,42.56384,42.56384,41.56384,41.56384,42.56384,42.56384,50.66384,68.66384,68.66384,50.66384,42.56384,42.56384,6/26/2011,43.93234
Sistema,Sistema,36.63832,36.63832,36.63832,36.63832,36.63832,36.63832,36.63832,36.63832,36.84632,36.84732,36.84732,39.35532,39.35532,39.35532,36.84732,36.84732,36.84732,36.84732,43.35532,76.45532,76.45532,43.35532,36.84732,36.84632,6/27/2011,40.93407
Sistema,Sistema,36.63832,36.63832,36.63832,36.63832,36.63832,36.63832,36.63832,36.63832,36.84632,36.84732,36.84732,39.35532,39.35532,39.35532,36.84732,36.84732,36.84732,36.84732,43.35532,76.45532,76.45532,43.35532,36.84732,36.84632,6/27/2011,40.93407
Sistema,Sistema,34.18098,34.18098,34.18098,34.18098,34.18098,36.47798,36.47998,40.98698,81.08698,81.08698,81.08698,81.08698,81.08698,81.08698,81.08698,81.08698,81.08698,81.08698,81.08698,118.08698,81.08698,81.08698,40.98698,36.47998,6/28/2011,63.93893833
Sistema,Sistema,34.18098,34.18098,34.18098,34.18098,34.18098,36.47798,36.47998,40.98698,81.08698,81.08698,81.08698,81.08698,81.08698,81.08698,81.08698,81.08698,81.08698,81.08698,81.08698,118.08698,81.08698,81.08698,40.98698,36.47998,6/28/2011,63.93893833
Sistema,Sistema,40.39169,40.39169,40.39169,40.39169,40.39169,40.39169,42.68969,42.69169,45.19869,45.19869,70.29869,70.29869,70.29869,70.29869,70.29869,70.29869,70.29869,45.19869,70.29869,127.29869,70.29869,45.19869,42.69169,42.69069,6/29/2011,56.412315
Sistema,Sistema,40.39169,40.39169,40.39169,40.39169,40.39169,40.39169,42.68969,42.69169,45.19869,45.19869,70.29869,70.29869,70.29869,70.29869,70.29869,70.29869,70.29869,45.19869,70.29869,127.29869,70.29869,45.19869,42.69169,42.69069,6/29/2011,56.412315
Sistema,Sistema,37.71448,37.71448,37.71448,37.71448,37.71448,40.01348,40.01348,40.01448,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,41.12148,40.01348,6/30/2011,42.26873
Sistema,Sistema,37.71448,37.71448,37.71448,37.71448,37.71448,40.01348,40.01348,40.01448,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,44.62148,41.12148,40.01348,6/30/2011,42.26873
Sistema,Sistema,36.24658,36.24658,36.24658,36.24658,36.24658,37.47458,38.54558,38.54558,38.54658,38.54658,38.54658,43.47458,43.47458,43.47458,43.47458,43.47458,43.47458,38.54658,43.47458,83.47458,43.47458,43.47458,38.54658,38.54558,7/1/2011,41.74262167
Sistema,Sistema,36.28747,36.28647,36.28647,36.28747,36.28647,36.28647,36.28747,36.28847,41.03647,41.03647,41.03647,41.03647,41.03647,41.03647,41.03647,36.28847,36.28847,36.28847,41.03647,101.03647,41.03647,41.03647,36.28847,36.28747,7/2/2011,40.96413667
Sistema,Sistema,39.05895,36.31095,36.31095,36.31095,36.31095,36.31095,36.31095,36.31095,39.05895,39.05895,39.05895,39.05895,39.05895,39.05895,39.05895,39.05895,39.05895,39.05895,41.05895,41.05895,41.05895,41.05895,39.05895,39.05895,7/3/2011,38.59078333
Sistema,Sistema,37.7737,37.7737,37.7737,37.7737,37.7737,37.7737,37.7737,37.7737,38.5217,57.5217,57.5217,38.5217,38.5217,38.5217,38.5217,38.5217,38.5217,38.5217,57.5217,62.5217,57.5217,57.5217,38.5217,38.5217,7/4/2011,43.2307
Sistema,Sistema,36.67488,36.67488,36.67488,36.67488,36.67488,36.67488,36.67488,39.15288,39.15388,39.15388,39.15488,43.40288,43.40288,43.40288,43.40288,43.40288,39.15488,39.15488,57.90288,102.90288,43.40288,43.40288,39.15388,36.67488,7/5/2011,43.00433833
Sistema,Sistema,36.62591,36.62591,36.62591,36.62591,36.62591,36.62591,36.62591,39.10491,39.10591,39.10591,39.85391,103.85391,39.10591,39.10591,39.85391,39.10591,39.10591,39.10591,57.85391,102.85391,102.85391,39.10591,39.10491,36.62591,7/6/2011,47.13282667
Sistema,Sistema,43.75821,43.74821,43.74821,43.74821,43.75821,43.75821,44.00921,44.01021,44.25821,44.25821,44.75821,44.75821,44.25821,44.25821,44.75821,44.75821,44.75821,44.25821,44.75821,107.75821,57.75821,44.25821,44.01021,44.00821,7/7/2011,47.423835
Sistema,Sistema,42.17906,42.17906,42.17906,42.17906,42.17906,42.18906,42.18906,42.18906,42.44006,42.44006,42.44106,106.18906,52.18906,42.44106,42.44106,52.18906,42.44106,42.44106,42.44106,106.18906,106.18906,42.44106,42.43906,42.18906,7/8/2011,51.12514333
Sistema,Sistema,38.28145,38.28145,38.28145,38.28145,38.28145,38.28145,38.28145,38.48145,40.28145,40.28145,40.28145,40.28145,40.28145,40.28145,40.28145,40.28145,40.28145,40.28145,40.28145,93.28145,93.28145,40.28145,40.28145,38.48145,7/9/2011,43.96478333
